,REPORTING YEAR,FACILITY NAME,LATITUDE,LONGITUDE,CITY,COUNTY,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e)
2206,2023,"EPNG Station 6330 Guadalupe, TX",31.7737,-104.9078,Salt Flat,CULBERSON COUNTY,TX,79847,KINDER MORGAN INC,98152
2207,2023,"EPNG Station 6335 Hueco, TX",31.6839,-105.94896,El Paso,Hudspeth,TX,79978,KINDER MORGAN INC,61725
2208,2023,"EPNG Station 6339 Keystone, TX",31.9499,-103.1085,Kermit,WINKLER COUNTY,TX,79761,KINDER MORGAN INC,46086
2209,2023,"EPNG Station 6348 Plains, TX",32.9861,-102.75013,Denver City,YOAKUM COUNTY,TX,79323,KINDER MORGAN INC,75727
2210,2023,"EPNG Station 6398, Wink, TX",31.748845,-103.162501,Wink,WINKLER COUNTY,TX,79789,KINDER MORGAN INC,9176
2211,2023,"EPNG Station 6399 Black River, TX",30.7444469,-102.491284,Fort Stockton,PECOS COUNTY,TX,79735,KINDER MORGAN INC,39631
2212,2023,"EPNG Station 6503 Afton, NM",32.1137,-106.853,La Mesa,DONA ANA COUNTY,NM,88044,KINDER MORGAN INC,41795
2213,2023,"EPNG Station 6521 Eunice A, NM",32.511814,-103.287379,OIL CENTER,LEA COUNTY,NM,88240,KINDER MORGAN INC,37477
2214,2023,"EPNG Station 6525 Florida, NM",32.275303,-108.067506,Deming,LUNA COUNTY,NM,88030,KINDER MORGAN INC,110505
2215,2023,EPNG Station 6526 Blanco,36.348812,-107.953184,Bloomfield,SAN JUAN COUNTY,NM,87413,KINDER MORGAN INC,13523
2216,2023,"EPNG Station 6527 Bluewater, NM",35.3930538,-108.2262454,Thoreau,MCKINLEY COUNTY,NM,87323,KINDER MORGAN INC,29822
2217,2023,EPNG Station 6543 Lordsburg,32.31603,-108.6068,Lordsburg,HIDALGO COUNTY,NM,88045,KINDER MORGAN INC,105881
2218,2023,"EPNG Station 6552 Lincoln, NM",34.1175561,-105.6662709,Corona,LINCOLN COUNTY,NM,88318,KINDER MORGAN INC,34680
2219,2023,"EPNG Station 6560 Pecos River, NM",32.063688,-104.01868,Malaga,EDDY COUNTY,NM,88263,KINDER MORGAN INC,49001
2220,2023,"EPNG Station 6570 Roswell, NM",33.71192245,-104.548483,Roswell,CHAVES COUNTY,NM,88201,KINDER MORGAN INC,25998
2221,2023,"EPNG Station 6595 Washington Ranch, NM",32.081918,-104.485005,Carlsbad,Unknown,NM,88220,KINDER MORGAN INC,31323
2222,2023,"EPNG Station 6701 Tom Mix, AZ",32.663261,-111.035935,Saddlebrook,Unknown,AZ,85739,KINDER MORGAN INC,33750
2223,2023,"EPNG Station 6702 Cimarron, AZ",32.324067,-109.791019,Willcox,COCHISE COUNTY,AZ,85643,KINDER MORGAN INC,38390
2224,2023,"EPNG Station 6715 Dilkon, AZ",35.3966,-110.3353,Dilkon,NAVAJO COUNTY,AZ,86047,KINDER MORGAN INC,47304
2225,2023,"EPNG Station 6735 Hackberry, AZ",35.1708,-113.7027,Hackberry,MOHAVE COUNTY,AZ,86436,KINDER MORGAN INC,32554
2226,2023,"EPNG Station 6741 Alamo Lake, AZ",34.07,-113.6103,WENDEN,LA PAZ COUNTY,AZ,85357,KINDER MORGAN INC,13218
2227,2023,"EPNG Station 6750 Leupp, AZ",35.3048,-111.0939,Leupp,Coconino,AZ,86436,KINDER MORGAN INC,97540
2228,2023,"EPNG Station 6755 Navajo, AZ",35.5551,-109.7277,Ganado,APACHE COUNTY,AZ,86047,KINDER MORGAN INC,38482
2229,2023,"EPNG Station 6770 Oracle, AZ",32.762161,-110.855292,Oracle,PINAL COUNTY,AZ,85623,KINDER MORGAN INC,44447
2230,2023,"EPNG Station 6793 Wenden, AZ",33.53983,-113.4558,Tonopah,LA PAZ COUNTY,AZ,85354,KINDER MORGAN INC,34849
2231,2023,"EPNG Station 6794 Williams, AZ",35.599447,-112.147162,Williams,COCONINO COUNTY,AZ,86046,KINDER MORGAN INC,86047
2232,2023,"EPNG Station 6795 Willcox, AZ",32.1088,-109.6622,Willcox,COCHISE COUNTY,AZ,85643,KINDER MORGAN INC,68395
2233,2023,"EPNG Station 6796 Window Rock, AZ",35.6159,-109.12496,St. Michaels,APACHE COUNTY,AZ,86515,KINDER MORGAN INC,91296
2234,2023,"EPNG Station San Simon, AZ",32.21498,-109.08065,San Simon,COCHISE COUNTY,AZ,85632,KINDER MORGAN INC,32653
2235,2023,EPOLP Houston Ship Channel Marine Loading Facility (EHT),29.744222,-95.1225,Houston,HARRIS COUNTY,TX,77015,ENTERPRISE PRODUCTS PARTNERS LP,24747
2236,2023,EPPERSON WASTE DISPOSAL,38.621944,-84.533611,WILLIAMSTOWN,GRANT COUNTY,KY,41097,REPUBLIC SERVICES INC,11126
2237,2023,"EQM Gathering Opco, LLC - Basin 160A - Appalachian Eastern Overthrust - GB",40.442188,-80.000854,Canonsburg,Unknown,PA,15317,EQUITRANS MIDSTREAM CORP,828596
2238,2023,EQM Olympus Midstream LLC - Basin 160A,40.336917,-80.136169,Canonsburg,ALLEGHENY COUNTY,PA,15317,EQUITRANS MIDSTREAM CORP,240614
2239,2023,EQT Production - Basin 160A - Appalachian Eastern Overthrust,40.442188,-80.000854,Pittsburgh,Unknown,PA,15222,EQT CORP,374588
2240,2023,EQT Production - Basin 160A - Appalachian Eastern Overthrust - GB,40.442188,-80.000854,Pittsburgh,ALLEGHENY COUNTY,PA,15222,EQT CORP,45935
2241,2023,EQT XL Midstream - 160A,40.293994,-80.174312,Canonsburg,WASHINGTON COUNTY,PA,15317,XCL MIDSTREAM LLC,117494
2242,2023,EQUISTAR CHEMICALS LAPORTE COMPLEX,29.717471,-95.068008,LA PORTE,HARRIS COUNTY,TX,77571,LYONDELLBASELL INDUSTRIES INC,1315541
2243,2023,EQUISTAR CHEMICALS LIMITED PARTNERSHIP BAYPORT PLANT,29.627167,-95.080194,PASADENA,HARRIS COUNTY,TX,77507,LYONDELLBASELL INDUSTRIES INC,46137
2244,2023,EQUISTAR CHEMICALS LP,41.412897,-88.329773,MORRIS,GRUNDY COUNTY,IL,60450,LYONDELLBASELL INDUSTRIES INC,268440
2245,2023,EQUISTAR CHEMICALS LP,41.807,-90.296,CLINTON,CLINTON COUNTY,IA,52732,LYONDELLBASELL INDUSTRIES INC,502998
2246,2023,EQUISTAR CHEMICALS LP MATAGOR DA FACILITY,28.7875,-95.943056,BAY CITY,MATAGORDA COUNTY,TX,77414,LYONDELLBASELL INDUSTRIES INC,35528
2247,2023,EQUISTAR CORPUS CHRISTI PLANT,27.81,-97.593611,CORPUS CHRISTI,NUECES COUNTY,TX,78410,LYONDELLBASELL INDUSTRIES INC,1311004
2248,2023,"ERACHEM COMILOG, INC.",35.99622,-87.979395,NEW JOHNSONVILLE,HUMPHREYS COUNTY,TN,37134,ERACHEM COMILOG INC,43833
2249,2023,ERAMET MARIETTA INC. (0684020006),39.440458,-81.449872,MARIETTA,WASHINGTON COUNTY,OH,45750,MARIETTA ERAMET INC,138046
2250,2023,ERCO Worldwide (USA) Inc,44.3381,-89.8871,Nekoosa,WOOD COUNTY,WI,54457,ERCO (US) HOLDINGS INC,22426
2251,2023,ERGON REFINING INC,32.386368,-90.90834,VICKSBURG,WARREN COUNTY,MS,39183,ERGON INC,177090
2252,2023,ERGON WEST VIRGINIA INC,40.6111,-80.630833,NEWELL,HANCOCK COUNTY,WV,26050,ERGON INC,183990
2253,2023,ERIE COUNTY SANITARY LANDFILL,41.344025,-82.603452,MILAN,ERIE COUNTY,OH,44846,COUNTY OF ERIE OHIO,95418
2254,2023,ERVING PAPER MILLS INC,42.60008,-72.37838,ERVING,FRANKLIN COUNTY,MA,1344,ERVING INDUSTRIES INC,34874
2255,2023,ESSEX COUNTY RESOURCE RECOVERY FACILITY,40.7381,-74.1266,NEWARK,ESSEX COUNTY,NJ,7105,COVANTA HOLDING CORP,402308
2256,2023,ESSITY PROFESSIONAL HYGIENE NORTH AMERICA LLC BARTON OPERATIONS,34.75942,-87.89004,CHEROKEE,COLBERT COUNTY,AL,35616,ESSITY NORTH AMERICA INC,67703
2257,2023,"ETC of Georgia, LLC - Grady Road Landfill",33.99554,-85.16728,Rockmart,POLK COUNTY,GA,30153,GFL ENVIRONMENTAL HOLDINGS (US) INC,81881
2258,2023,ETX Basin 220 Production,36.07236102,-95.92328398,Tulsa,Unknown,OK,74136,ETX ENERGY LLC,33486
2259,2023,ETX Basin 260 Production,36.07267662,-95.9234753,Tulsa,Unknown,OK,74136,ETX ENERGY LLC,23899
2260,2023,EUNICE NATURAL GAS PROCESSING PLANT,30.455267,-92.529956,EUNICE,ACADIA PARISH,LA,70535,ENLINK MIDSTREAM LLC,185977
2261,2023,EVERGREEN LANDFILL/FKA PELLEGRENE SITE,40.4924,-79.1364,CORAL,INDIANA COUNTY,PA,15731,WASTE MANAGEMENT INC,6854
2262,2023,EVERGREEN PACKAGING-PINE BLUFF,34.221569,-91.907406,PINE BLUFF,JEFFERSON COUNTY,AR,71601,REYNOLDS CONSUMER PRODUCTS INC,203687
2263,2023,EVERGREEN RECYCLING & DISPOSAL,41.604344,-83.453684,NORTHWOOD,WOOD COUNTY,OH,43619,WASTE MANAGEMENT INC,33635
2264,2023,EVONIK CORPORATION,30.516944,-88.14028,THEODORE,MOBILE COUNTY,AL,36582,EVONIK CORP,135166
2265,2023,EVONIK CORPORATION,35.28674,-84.535764,ETOWAH,MCMINN COUNTY,TN,37331,EVONIK CORP,54416
2266,2023,EVONIK CORPORATION,40.564778,-89.724612,MAPLETON,PEORIA COUNTY,IL,61547,EVONIK CORP,73207
2267,2023,EVONIK CORPORATION,39.837605,-75.37294,CHESTER,DELAWARE COUNTY,PA,19013,EVONIK CORP,26112
2268,2023,EVONIK CORPORATION TIPPECANOE LABORATORIES,40.390544,-86.936174,LAFAYETTE,TIPPECANOE COUNTY,IN,47909,EVONIK CORP,75021
2269,2023,EVONIK SUPERABSORBER LLC,30.045049,-90.610458,GARYVILLE,ST. JOHN THE BAPTIST PARISH,LA,70051,EVONIK CORP,40427
2270,2023,EVONIK SUPERABSORBER LLC,36.0441,-79.78814,GREENSBORO,GUILFORD COUNTY,NC,27406,EVONIK CORP,36504
2271,2023,EW 826 A (Complex ID # 23800),28.163269,-90.358587,Offshore,Unknown,LA,0,GOM SHELF LLC,16572
2272,2023,"EXCO Appalachia Midstream, LLC",40.80077,-79.48504,Kittanning,ARMSTRONG COUNTY,PA,16201,EXCO RESOURCES INC,26606
2273,2023,"EXCO Resources (PA), LLC - Basin 160A",40.7164495,-80.1205256,Kittanning,Unknown,PA,16201,EXCO RESOURCES INC,9763
2274,2023,"EXCO Resources, Inc. - Arkla Basin #230",32.91593,-96.77249,Dallas,Unknown,TX,75251,EXCO RESOURCES INC,71055
2275,2023,"EXCO Resources, Inc. - East Texas Basin #260",32.91593,-96.77249,Dallas,Unknown,TX,75251,EXCO RESOURCES INC,44843
2276,2023,"EXCO Resources, Inc. - Gulf Coast Basin #220",32.91593,-96.77249,Dallas,Unknown,TX,75251,EXCO RESOURCES INC,96846
2277,2023,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,30.484917,-91.17392,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,EXXON MOBIL CORP,5914862
2278,2023,EXXONMOBIL Bt Site,29.73934,-95.022404,BAYTOWN,HARRIS COUNTY,TX,77520,EXXON MOBIL CORP,12693547
2279,2023,EXXONMOBIL CHEMICAL CO - BATON ROUGE PLASTICS PLANT,30.550948,-91.175252,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70807,EXXON MOBIL CORP,74313
2280,2023,EXXONMOBIL CHEMICAL CO - BATON ROUGE POLYOLEFINS PLANT,30.560139,-91.2055,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70807,EXXON MOBIL CORP,135043
2281,2023,EXXONMOBIL CHEMICAL MONT BELVIEU PLASTICS PLANT,29.8742,-94.9122,MONT BELVIEU,CHAMBERS COUNTY,TX,77580,EXXON MOBIL CORP,93204
2282,2023,EXXONMOBIL OIL JOLIET REFINERY,41.4167,-88.1833,CHANNAHON,WILL COUNTY,IL,60410,EXXON MOBIL CORP,2601421
2283,2023,Eagle,38.108776,-81.570611,Comfort,BOONE COUNTY,WV,25049,BLACKHAWK SUB LLC,12356
2284,2023,Eagle Natrium LLC - Natrium Plant,39.7475,-80.8547,Proctor,Marshall,WV,26055,WESTLAKE CHEMICAL CORP,598986
2285,2023,Eagle Point Power Generation,39.8746,-75.1592,WESTVILLE,Gloucester,NJ,8093,ROCKLAND CAPITAL LLC,110343
2286,2023,Eagle Valley Clean Energy,39.646803,-106.940343,Gypsum,EAGLE COUNTY,CO,81637,EVERGREEN CLEAN ENERGY CORP,1288
2287,2023,Eagle-1 Gas Plant,29.1351,-96.6591,Edna,JACKSON COUNTY,TX,77957,PHILLIPS 66 (86.8%); ENBRIDGE (US) INC (,116052
2288,2023,"EagleRidge Operating, LLC. Fort Worth Syncline Basin",32.81216,-96.80534,Dallas,Unknown,TX,75219,EAGLERIDGE OPERATING LLC,192565
2289,2023,"EagleRidge Operating, LLC. Strawn Basin",32.81216,-96.80534,Dallas,Unknown,TX,75219,EAGLERIDGE OPERATING LLC,138268
2290,2023,Eareckson Air Station,52.7125,-174.113611,Shemya Island,Unknown,AK,99506,US GOVERNME,30950
2291,2023,Earl F Wisdom,43.1606,-95.2569,SPENCER,Clay,IA,51301,CORN BELT POWER COOPERATIVE (67%); BASIN ELECTRIC POWER COOPERATIVE,6001
2292,2023,East Bay Central Facility,29.0548,-89.3064,New Orleans,PLAQUEMINES PARISH,LA,70170,WHITNEY OIL & GAS LLC,32124
2293,2023,East Bend,38.9031,-84.8511,UNION,Boone,KY,41100,DUKE ENERGY CORP,2494124
2294,2023,East Calcasieu,30.164124,-93.030117,Iowa,CALCASIEU PARISH,LA,70647,Enbridge (US) Inc,69218
2295,2023,"East Dubuque Nitrogen Fertilizers, LLC",42.44311,-90.55686,EAST DUBUQUE,JO DAVIESS COUNTY,IL,61025,CVR ENERGY INC,807616
2296,2023,East Garden City Substation,40.731721,-73.611541,Garden City,NASSAU COUNTY,NY,11599,NEW YORK POWER AUTHORITY,1700
2297,2023,East Kentucky Power Transmission System,38.02152,-84.25715,Winchester,CLARK COUNTY,KY,40391,EAST KENTUCKY POWER COOPERATIVE INC,6220
2298,2023,East Regional Landfill,39.842346,-104.489113,Bennett,ADAMS COUNTY,CO,80102,REPUBLIC SERVICES INC,41068
2299,2023,East River,40.7281,-73.9742,NEW YORK,New York,NY,10009,CONSOLIDATED EDISON INC,1995501
2300,2023,East Texas Basin 260,29.75470694,-95.36028306,Houston,Unknown,TX,77002,M6 Midstream LLC,190382
2301,2023,East Toyah Gas Processing Plant,31.36258,-103.68639,Pecos,REEVES COUNTY,TX,79772,EAGLECLAW MIDSTREAM SERVICES LLC,173706
2302,2023,Eastern Gas Transmission and Storage - Appalachian Basin (Eastern Overthrust Area) (Gath),39.33367,-80.23478,Bridgeport,HARRISON COUNTY,WV,26330,BERKSHIRE HATHAWAY INC,42055
2303,2023,Eastern Gas Transmission and Storage - Brookmans Corner Station (Tran),42.929147,-74.726585,Fort Plain,MONTGOMERY COUNTY,NY,13339,BERKSHIRE HATHAWAY INC,22949
2304,2023,Eastern Gas Transmission and Storage - Carroll Station (Tran),40.53389,-80.93278,Carrollton,CARROLL COUNTY,OH,44615,BERKSHIRE HATHAWAY INC,20879
2305,2023,Eastern Gas Transmission and Storage - Centre Station (Tran),40.88155,-77.7271,Pleasant Gap,CENTRE COUNTY,PA,16823,BERKSHIRE HATHAWAY INC,31610
2306,2023,Eastern Gas Transmission and Storage - Chambersburg Station (Tran),39.891894,-77.723672,Chambersburg,FRANKLIN COUNTY,PA,17202,BERKSHIRE HATHAWAY INC,52088
2307,2023,Eastern Gas Transmission and Storage - Crayne Station (Tran),39.9197,-80.1232,Waynesburg,GREENE COUNTY,PA,15370,BERKSHIRE HATHAWAY INC,19522
2308,2023,Eastern Gas Transmission and Storage - Ellisburg Station (Stor),41.9258,-77.8927,Genesee Twp.,POTTER COUNTY,PA,16923,BERKSHIRE HATHAWAY INC,28424
2309,2023,Eastern Gas Transmission and Storage - Gilmore Station (Tran),40.28667,-81.46528,Port Washington,TUSCARAWAS COUNTY,OH,43837,BERKSHIRE HATHAWAY INC,26596
2310,2023,Eastern Gas Transmission and Storage - Greenlick and Little Greenlick Stations (Stor and Tran),41.495452,-77.74015,Cross Forks,POTTER COUNTY,PA,17729,BERKSHIRE HATHAWAY INC,33764
2311,2023,Eastern Gas Transmission and Storage - Groveport Station (Tran),39.8121,-82.8423,Groveport,FRANKLIN COUNTY,OH,43125,BERKSHIRE HATHAWAY INC,18805
2312,2023,"Eastern Gas Transmission and Storage - Hastings Complex (Proc,Tran)",39.55139,-80.67806,Pine Grove,WETZEL COUNTY,WV,26419,BERKSHIRE HATHAWAY INC,11954
2313,2023,Eastern Gas Transmission and Storage - L.L. Tonkin Station (Tran),39.3106,-80.78129,West Union,DODDRIDGE COUNTY,WV,26456,BERKSHIRE HATHAWAY INC,42583
2314,2023,Eastern Gas Transmission and Storage - Lebanon Station (Tran),39.491699,-84.226097,Lebanon,Unknown,OH,45036,BERKSHIRE HATHAWAY INC,27877
2315,2023,Eastern Gas Transmission and Storage - Leesburg and Loudoun Stations (Tran),39.000559,-77.597059,Leesburg,LOUDOUN COUNTY,VA,20175,BERKSHIRE HATHAWAY INC,27287
2316,2023,Eastern Gas Transmission and Storage - Leidy and Finnefrock Stations (Stor and Tran),41.42571,-77.85304,Renovo,CLINTON COUNTY,PA,17764,BERKSHIRE HATHAWAY INC,137148
2317,2023,Eastern Gas Transmission and Storage - Lightburn Station and Extraction Plant (Stor and Proc),39.119136,-80.455361,Jane Lew,LEWIS COUNTY,WV,26378,BERKSHIRE HATHAWAY INC,42007
2318,2023,Eastern Gas Transmission and Storage - Mullet Station (Tran),39.835289,-80.875268,Switzerland Twp,MONROE COUNTY,OH,43942,BERKSHIRE HATHAWAY INC,31016
2319,2023,Eastern Gas Transmission and Storage - Myersville Station (Tran),39.495368,-77.57040801,Middletown,Unknown,MD,21769,"Eastern Gas Transmission & Storage, Inc",32404
2320,2023,Eastern Gas Transmission and Storage - Newark Station (Tran),40.073889,-82.194858,Nashport,LICKING COUNTY,OH,43830,BERKSHIRE HATHAWAY INC,28933
2321,2023,Eastern Gas Transmission and Storage - Oakford and Rock Springs Stations (Stor and Tran),40.303195,-79.534661,Delmont,WESTMORELAND COUNTY,PA,15626,BERKSHIRE HATHAWAY INC,40436
2322,2023,Eastern Gas Transmission and Storage - Punxsutawney Station (Tran),40.9099,-79.0182,Punxsutawney,JEFFERSON COUNTY,PA,15767,BERKSHIRE HATHAWAY ENERGY,27798
2323,2023,Eastern Gas Transmission and Storage - Transmission Pipelines (TPL),39.33367,-80.23478,Bridgeport,HARRISON COUNTY,WV,26330,BERKSHIRE HATHAWAY INC,34283
2324,2023,Eastern Gas Transmission and Storage - Washington Station (Tran),39.62667,-83.50889,Washington Court House,FAYETTE COUNTY,OH,43160,BERKSHIRE HATHAWAY INC,29506
2325,2023,Eastern Michigan University,42.25113,-83.629348,Ypsilanti,WASHTENAW COUNTY,MI,48197,EASTERN MICHIGAN UNIVERSITY,38611
2326,2023,Eastern Sanitary Landfill Solid Waste Management Facility,39.39819,-76.39709,White Marsh,BALTIMORE COUNTY,MD,21162,BALTIMORE COUNTY GOVERNMENT,113993
2327,2023,Eastlake Sanitary Landfill,38.954271,-122.611851,Clearlake,LAKE COUNTY,CA,95422,LAKE COUNTY,13748
2328,2023,Eastman Chemical - Texas Operations,32.4472,-94.6917,LONGVIEW,Harrison,TX,75602,Eastman Chemical Co,2220078
2329,2023,Eastman Chemical Company,36.5192,-82.535,KINGSPORT,Sullivan,TN,37662,Eastman Chemical Co,3679916
2330,2023,Eastside Compressor Station,32.4100083,-92.9750138,Bryceland,BIENVILLE PARISH,LA,71008,ENERGY TRANSFER LP,23423
2331,2023,Eastside/Texas,32.76655,-97.26368,Fort Worth,TARRANT COUNTY,TX,76103,CITY OF FORT WORTH TEXAS,21975
2332,2023,Ebensburg Power Company,40.455,-78.7472,Ebensburg,Cambria,PA,15931,EBENSBURG POWER CO (,397402
2333,2023,Echo Springs Gas Plant,41.6472,-107.8236,Wamsutter,Carbon,WY,82336,THE WILLIAMS COS INC,381669
2334,2023,Eckert Station,42.7183,-84.5586,LANSING,Ingham,MI,48910,LANSING BOARD OF WATER & LIGHT,254166
2335,2023,"Eclipse Resources I, LP",39.94526,-81.4424,Spring,Unknown,TX,26378,SOUTHWESTERN ENERGY CO INC,18955
2336,2023,Eco Hill Landfill,41.407503,-90.003647,Atkinson,HENRY COUNTY,IL,61235,ECOLOGY SOLUTIONS LLC,68253
2337,2023,Eco Services Baton Rouge Site,30.50986,-91.18465,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70807,ECOVYST INC,43525
2338,2023,"Eco-Safe Systems, LLC",36.559489,-82.349246,Blountville,SULLIVAN COUNTY,TN,37617,WASTE MANAGEMENT INC,49090
2339,2023,Eco-Services BAYTOWN PLANT,29.74877,-95.00277,BAYTOWN,HARRIS COUNTY,TX,77520,ECOVYST INC,30168
2340,2023,Eco-Services HOUSTON PLANT,29.71829,-95.27112,HOUSTON,HARRIS COUNTY,TX,77012,ECOVYST INC,24012
2341,2023,"Ecobat Resources New York, LLC",41.460844,-74.359694,MIDDLETOWN,ORANGE COUNTY,NY,10941,"Ecobat Resources US, LLC",85644
2342,2023,Ector County Energy Center,32.070729,-102.587361,Goldsmith,Unknown,TX,79741,"JACKRABBIT POWER HOLDINGS, LLC",268129
2343,2023,Eddystone Generating Station,39.858,-75.323,EDDYSTONE,Delaware,PA,19022,CONSTELLATION ENERGY CORP,30811
2344,2023,Edge Moor,39.7372,-75.5033,WILMINGTON,New Castle,DE,19809,CPN MANAGEMENT LP,166549
2345,2023,Edgeboro Landfill,40.4735,-74.3862,East Brunswick,MIDDLESEX COUNTY,NJ,8816,EDGEBORO INC,5676
2346,2023,Edgemere Landfill,40.602435,-73.762495,Far Rockaway,QUEENS COUNTY,NY,11691,CITY OF NEW YORK NEW YORK,22462
2347,2023,Edgewater (4050),43.715,-87.7094,SHEBOYGAN,Sheboygan,WI,53802,ALLIANT ENERGY CORP,2086756
2348,2023,Edgewood Energy,40.7861,-73.2931,BRENTWOOD,Suffolk,NY,11717,J POWER USA DEVELOPMENT CO LTD,54867
2349,2023,Edward L Addison Generating Plant,32.911,-84.3059,THOMASTON,Upson,GA,30286,THE SOUTHERN CO,122188
2350,2023,Edwardsport,38.8067,-87.2472,EDWARDSPORT,Knox,IN,47500,DUKE ENERGY CORP,2815764
2351,2023,Eglin AFB,30.484389,-86.493272,Eglin AFB,OKALOOSA COUNTY,FL,32542,US GOVERNME,25481
2352,2023,"Eight Flags Energy, LLC",30.662586,-81.469563,Fernandina Beach,NASSAU COUNTY,FL,32034,CHESAPEAKE UTILITIES CORP,95444
2353,2023,Eklutna Generation Station,61.457778,-149.351389,Chugiak,ANCHORAGE MUNICIPALITY,AK,99567,MATANUSKA ELECTRIC ASSOC INC,337966
2354,2023,El Centro,32.8022,-115.54,EL CENTRO,Imperial,CA,92243,IMPERIAL IRRIGATION DISTRICT,510179
2355,2023,El Centro Landfill,27.724972,-97.652075,Robstown,NUECES COUNTY,TX,78380,REPUBLIC SERVICES INC,44654
2356,2023,El Coqui Landfill,18.132987,-65.820394,Humacao,HUMACAO MUNICIPIO,PR,791,PR WASTE HOLDINGS LLC,249572
2357,2023,El Segundo,33.9106,-118.425,EL SEGUNDO,Los Angeles,CA,90245,CLEARWAY ENERGY INC,71521
2358,2023,Elanco Clinton Laboratories,39.734316,-87.393043,CLINTON,VERMILLION COUNTY,IN,47842,ELANCO US INC,67886
2359,2023,"Electric Glass Fiber America, LLC",35.75525,-80.28116,LEXINGTON,DAVIDSON COUNTY,NC,27292,NIPPON ELECTRIC GLASS AMERICA INC,32839
2360,2023,Electrifarm,42.4407,-92.4205,WATERLOO,Black Hawk,IA,50701,BERKSHIRE HATHAWAY INC,8694
2361,2023,Elemental Environmental Solutions LLC,34.0403,-93.0448,Arkadelphia,CLARK COUNTY,AR,71923,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP,37754
2362,2023,Elevate East Texas - Carthage G&B Basin 240,32.78924775,-96.79696244,Houston,Unknown,TX,77002,M6 Midstream LLC,46076
2363,2023,Elevation Resources LLC,31.99950579,-102.0753631,Midland,Unknown,TX,79701,ELEVATION RESOURCES LLC,112702
2364,2023,"Elgin Energy Center, LLC",41.9997,-88.2445,ELGIN,Cook,IL,60120,MRP Elgin LLC,134561
2365,2023,Elite Octane,41.41772,-95.03182,Atlantic,CASS COUNTY,IA,50022,ELITE OCTANE LLC,177746
2366,2023,Elizabeth River Combustion Turbine Sta,36.7743,-76.3119,CHESAPEAKE,Chesapeake (City),VA,23323,DOMINION ENERGY INC,70924
2367,2023,Elizabethtown Gas,40.66158,-74.417,Berkeley Heights,UNION COUNTY,NJ,7922,SOUTH JERSEY INDUSTRIES INC,32481
2368,2023,Elk Basin Gas Plant,44.866702,-108.814934,POWELL,PARK COUNTY,WY,82435,CONTANGO RESOURCES LLC,74650
2369,2023,Elk Mound Generating Station,44.9019,-91.5678,Elk Mound,Chippewa,WI,54739,DAIRYLAND POWER COOPERATIVE,24124
2370,2023,"Elk Operating Services, LLC 585 Paradox Basin",39.742905,-104.98738,Denver,Unknown,CO,80203,ELK PETROLEUM INC,67708
2371,2023,Elk River,45.2958,-93.5542,ELK RIVER,Sherburne,MN,55330,GREAT RIVER ENERGY,36849
2372,2023,Elk River Public Utility District,35.360512,-86.210315,Tullahoma,COFFEE COUNTY,TN,37388,ELK RIVER PUBLIC UTILITY DISTRICT,3404
2373,2023,Elk Station,33.861807,-101.843823,Abernathy,HALE COUNTY,TX,79311,GOLDEN SPREAD ELECTRIC COOPERATIVE INC,492751
2374,2023,Ellwood Texas Forge Houston,29.631177,-95.402607,Houston,HARRIS COUNTY,TX,77045,ELLWOOD GROUP INC,10654
2375,2023,Elm Road Generating Station,42.8445,-87.829,OAK CREEK,Milwaukee,WI,53154,WEC Energy Group Inc (84%); MGE ENERGY INC (8%); WPPI Energ,5879315
2376,2023,Elwood Energy Facility,41.4388,-88.1236,ELWOOD,Will,IL,60421,J POWER USA DEVELOPMENT CO LTD,564115
2377,2023,Emerald People's Utility District,43.959893,-122.998005,Eugene,LANE COUNTY,OR,97405,Emerald People's Utility District,1731
2378,2023,"Emery Oleochemicals, LLC",39.1792,-84.5053,CINCINNATI,Hamilton,OH,45232,EMERY OLEOCHEMICALS LLC,162084
2379,2023,Emery Station,43.094,-93.2922,CLEAR LAKE,Cerro Gordo,IA,50428,ALLIANT ENERGY CORP,1201117
2380,2023,Empire District Elec Co Energy Ctr,37.1385,-94.1041,SARCOXIE,Jasper,MO,64862,LIBERTY UTILITIES CO,173514
2381,2023,"Empire Generating Co, LLC",42.6296,-73.749,Rensselaer,Rensselaer,NY,12144,EMPIRE ACQUISITION LLC,1219364
2382,2023,Emporia Energy Center,38.4464,-96.0651,EMPORIA,LYON COUNTY,KS,66801,EVERGY INC,794869
2383,2023,EnLink Anadarko #360-G&B,32.79231447,-96.79505466,DALLAS,Unknown,TX,75201,ENLINK MIDSTREAM LLC,296287
2384,2023,"EnLink Midstream Services, LLC G&B 420 - Fort Worth Syncline",32.79866,-96.80541,Dallas,DALLAS COUNTY,TX,75201,ENLINK MIDSTREAM LLC,362893
